city,date,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,AQI,temperature_2m,humidity,wind_speed,precipitation
Dispur,2025-07-24,22.97083333333333,23.09583333333333,69.16666666666667,6.920833333333333,1.8458333333333332,333.625,75.09711857379767,32.358333333333334,75.66666666666667,6.270833333333333,0.0
Dispur,2025-07-25,14.2875,14.329166666666666,64.41666666666667,6.1,1.866666666666667,323.625,64.41666666666667,27.329166666666666,96.66666666666667,8.304166666666665,0.35
Faridabad,2025-04-25,104.21666666666667,720.3916666666667,121.125,24.64166666666667,21.625,633.9583333333334,294.0154388626917,33.670833333333334,14.083333333333334,8.475,0.0
Faridabad,2025-04-26,87.35,493.54999999999995,117.66666666666667,33.6375,22.583333333333332,621.125,275.80788917514025,33.99583333333334,13.916666666666666,8.9375,0.0
Faridabad,2025-04-27,114.00833333333333,901.1333333333333,129.33333333333334,15.295833333333333,15.566666666666665,410.3333333333333,299.7961443116783,34.05833333333334,15.166666666666666,7.2124999999999995,0.0
Faridabad,2025-04-28,146.1125,1214.2166666666667,131.29166666666666,12.0,12.6125,437.4583333333333,311.9642675426267,32.5875,20.333333333333332,8.5625,0.0
Faridabad,2025-04-29,189.8625,1525.9708333333333,156.125,12.183333333333334,19.691666666666666,446.9583333333333,353.89737704972714,30.86666666666667,36.0,10.770833333333334,0.0
Faridabad,2025-04-30,154.125,1207.9333333333332,148.625,12.4,17.604166666666668,487.5,327.9495587467458,31.104166666666668,37.166666666666664,9.170833333333334,0.0
Faridabad,2025-05-01,197.88750000000002,1629.3458333333333,147.16666666666666,11.645833333333334,19.65833333333333,424.875,350.9646586345381,31.325000000000003,38.25,10.941666666666666,0.0
Faridabad,2025-05-02,140.36666666666665,925.3625000000001,140.08333333333334,19.429166666666667,23.541666666666668,772.0833333333334,312.73880629722487,26.270833333333332,65.375,8.458333333333334,0.525
Faridabad,2025-05-03,107.84583333333333,692.7458333333334,139.875,20.145833333333332,20.875,753.75,279.54565700008743,28.145833333333332,54.875,5.825,0.01666666666666667
Faridabad,2025-05-04,136.34166666666667,984.8,133.125,16.05,19.083333333333332,610.1666666666666,295.9935749971844,29.40416666666667,52.833333333333336,5.458333333333333,0.0
Faridabad,2025-05-05,117.20416666666667,836.0875,128.33333333333334,15.125,18.70416666666667,451.0,269.9158316249119,28.2,59.666666666666664,8.716666666666665,0.0
Faridabad,2025-05-06,98.40833333333333,600.1625,112.375,16.0625,16.5875,487.9166666666667,281.90681529022146,27.42083333333333,61.833333333333336,8.095833333333333,0.0125
Faridabad,2025-05-07,119.13333333333334,876.9791666666666,131.29166666666666,14.233333333333334,19.179166666666667,492.0,276.7999005080788,28.241666666666667,59.958333333333336,8.904166666666667,0.04583333333333333
Faridabad,2025-05-08,105.95416666666667,727.3458333333334,104.29166666666667,26.7,18.95,752.8333333333334,276.43770765028796,28.2625,62.375,7.220833333333333,0.22916666666666666
Faridabad,2025-05-09,74.09583333333333,408.6333333333333,101.33333333333333,22.55,17.55,622.4166666666666,260.6654870670685,30.5375,49.583333333333336,5.958333333333333,0.0041666666666666675
Faridabad,2025-05-10,77.05833333333332,425.58750000000003,108.75,25.35833333333333,23.05,709.6666666666666,269.9702293770872,30.6625,49.458333333333336,5.145833333333333,0.0041666666666666675
Faridabad,2025-05-11,122.39583333333333,777.3125,132.29166666666666,26.425,30.841666666666665,695.875,336.4922419063873,32.020833333333336,46.125,7.054166666666667,0.0
Faridabad,2025-05-12,111.5,727.1625,104.45833333333333,28.40416666666667,21.8875,665.625,277.66261413461416,33.229166666666664,31.958333333333332,8.3125,0.0
Faridabad,2025-05-13,128.2125,1004.8958333333334,85.16666666666667,26.375,14.683333333333334,452.1666666666667,318.9133121672361,34.516666666666666,25.458333333333332,11.608333333333334,0.0
Faridabad,2025-05-14,117.625,867.2083333333334,93.58333333333333,29.14166666666667,15.558333333333335,512.0416666666666,265.58760666625545,34.90833333333334,22.708333333333332,10.820833333333335,0.0
Faridabad,2025-05-15,114.5,774.6291666666666,92.75,42.458333333333336,21.675,594.625,295.424585046475,35.65833333333334,22.041666666666668,9.420833333333334,0.0
Faridabad,2025-05-16,130.02083333333334,1030.7083333333333,110.375,27.05,18.166666666666668,515.3333333333334,306.4565941185054,35.325,25.75,11.15,0.0
Faridabad,2025-05-17,136.77083333333334,1062.25,107.08333333333333,22.59166666666667,15.445833333333335,444.0416666666667,301.9233660785886,34.9125,30.708333333333332,10.75,0.0
Faridabad,2025-05-18,145.72916666666666,1108.925,124.45833333333333,20.76666666666667,18.445833333333333,473.6666666666667,310.7259119185501,34.541666666666664,33.416666666666664,10.141666666666666,0.0
Faridabad,2025-05-19,172.74166666666665,1200.9791666666667,158.29166666666666,15.470833333333333,22.45,500.0416666666667,341.38406043377853,33.75833333333333,49.0,8.758333333333335,0.0
Faridabad,2025-05-20,178.29583333333335,1280.0208333333333,142.875,15.629166666666665,18.8,544.375,343.89475629059945,34.025,48.791666666666664,9.470833333333333,0.0
Faridabad,2025-05-21,253.7625,1913.0166666666667,164.16666666666666,12.3,20.84166666666667,527.7083333333334,393.5875326888951,34.0625,47.916666666666664,9.2375,0.0
Faridabad,2025-05-22,240.41250000000002,1919.775,150.79166666666666,12.0125,20.745833333333334,490.8333333333333,389.0299582049127,31.166666666666668,55.791666666666664,11.516666666666666,0.0
Faridabad,2025-05-23,249.94583333333335,2156.7958333333336,149.91666666666666,11.379166666666666,18.45,425.7916666666667,395.35293849817873,32.0125,52.791666666666664,12.320833333333335,0.0
Faridabad,2025-05-24,239.4375,2050.6166666666663,139.66666666666666,11.516666666666666,16.32916666666667,428.5,378.0756302466587,33.0125,50.208333333333336,13.316666666666666,0.0
Faridabad,2025-05-25,219.84583333333336,1779.8791666666668,137.75,14.450000000000001,17.17083333333333,490.1666666666667,370.35223023538737,29.041666666666668,62.208333333333336,8.9375,0.008333333333333335
Faridabad,2025-05-26,61.19166666666667,267.1958333333333,130.54166666666666,22.241666666666667,18.35833333333333,499.0,247.58700785947192,30.13333333333333,63.708333333333336,7.2875,0.46666666666666673
Faridabad,2025-05-27,94.6625,605.6041666666666,120.375,25.96666666666667,20.804166666666667,488.0,276.8582668246681,31.42083333333333,60.958333333333336,6.220833333333333,0.0
Faridabad,2025-05-28,87.37083333333332,413.30833333333334,122.5,29.579166666666666,22.40833333333333,514.0833333333334,304.2013347989876,32.74166666666667,56.666666666666664,5.179166666666667,0.0
Faridabad,2025-05-29,92.93333333333334,352.3666666666667,104.79166666666667,32.045833333333334,19.079166666666666,573.5416666666666,274.8985333395805,33.06666666666666,54.166666666666664,6.445833333333333,0.008333333333333335
Faridabad,2025-05-30,138.77916666666667,706.2875,143.875,31.75,28.320833333333333,673.0,305.7554026261667,31.8125,48.583333333333336,6.995833333333333,0.0
Faridabad,2025-05-31,121.46666666666668,542.2125,108.625,40.5375,22.995833333333334,700.375,292.7263453322503,31.82083333333333,46.416666666666664,7.216666666666667,0.04583333333333334
Faridabad,2025-06-01,135.6625,912.8458333333333,83.625,25.0375,13.975,312.0833333333333,329.46904327494775,30.57083333333333,51.375,10.833333333333334,0.325
Faridabad,2025-06-02,111.32083333333333,694.2375,103.91666666666667,25.975,16.40833333333333,355.5833333333333,294.0635019484438,30.645833333333332,49.416666666666664,7.1875,0.02916666666666667
Faridabad,2025-06-03,133.975,966.325,109.875,20.933333333333334,17.0875,512.2083333333334,290.907300976158,29.55,49.833333333333336,7.0375,0.0
Faridabad,2025-06-04,134.55833333333334,875.1708333333333,126.375,18.2875,16.925,665.5416666666666,325.8813782312836,28.104166666666668,60.75,5.95,0.08333333333333333
Faridabad,2025-06-05,127.98750000000001,664.9958333333334,149.95833333333334,24.90416666666667,27.4,506.75,331.52990661528077,29.979166666666668,50.625,4.920833333333333,0.0
Faridabad,2025-06-06,82.175,369.0625,118.95833333333333,25.35,18.416666666666668,493.2916666666667,304.89980547700833,31.67083333333333,44.916666666666664,6.745833333333333,0.0041666666666666675
Faridabad,2025-06-07,91.825,458.6791666666667,134.66666666666666,21.85833333333333,17.95416666666667,552.375,297.01940338128674,33.50416666666666,42.166666666666664,8.533333333333333,0.0
Faridabad,2025-06-08,130.7625,883.5166666666667,112.625,27.224999999999998,16.270833333333332,679.875,315.3131192862673,35.42916666666666,39.375,7.3375,0.0
Faridabad,2025-06-09,172.80416666666665,1251.6666666666667,106.0,38.854166666666664,22.320833333333333,526.0,347.23874705089315,37.0625,30.75,11.725,0.0
Faridabad,2025-06-10,176.925,1440.0541666666668,86.95833333333333,34.641666666666666,15.579166666666667,428.0833333333333,343.91918604651164,36.9875,23.25,11.370833333333334,0.0
Faridabad,2025-06-11,165.46666666666667,1162.7625,117.45833333333333,32.8,20.28333333333333,483.75,334.0852084417404,36.416666666666664,36.25,7.574999999999999,0.0
Faridabad,2025-06-12,181.675,1176.5291666666667,147.625,16.129166666666666,20.9375,555.6666666666666,351.1831412240815,35.954166666666666,49.541666666666664,8.15,0.0041666666666666675
Faridabad,2025-06-13,223.05416666666667,1782.9375,139.875,15.795833333333333,19.958333333333332,511.4583333333333,378.87287171943586,35.0,53.291666666666664,9.458333333333334,0.0
Faridabad,2025-06-14,148.45416666666665,980.675,133.95833333333334,20.7125,21.27916666666667,524.5,334.69195510375647,35.44583333333333,49.875,7.429166666666666,0.0
Faridabad,2025-06-15,183.7875,1327.3708333333332,127.66666666666667,18.60833333333333,19.558333333333334,540.5833333333334,349.1857558139535,33.24583333333334,56.833333333333336,7.204166666666667,0.10416666666666667
Faridabad,2025-06-16,98.91666666666667,469.7208333333333,127.125,20.929166666666667,21.21666666666667,611.6666666666666,289.17891310182154,29.870833333333334,77.5,6.8875,0.5875
Faridabad,2025-06-17,72.39583333333333,276.8458333333333,125.16666666666667,27.120833333333334,24.4,609.5833333333334,204.6080952825477,29.495833333333334,78.91666666666667,7.070833333333333,0.7125
Faridabad,2025-06-18,44.354166666666664,138.24583333333334,95.20833333333333,23.79583333333333,18.04583333333333,578.625,137.79471760100617,29.020833333333332,76.375,5.570833333333333,0.2625
Faridabad,2025-06-19,38.56666666666666,74.675,102.20833333333333,23.254166666666666,17.8125,337.9583333333333,124.65587199941935,29.85833333333333,75.5,7.670833333333333,0.03333333333333334
Faridabad,2025-06-20,44.56666666666666,168.39583333333334,88.54166666666667,23.025,16.73333333333333,381.4166666666667,148.110762995368,28.695833333333333,84.25,8.504166666666666,0.3875
Faridabad,2025-06-21,55.275,153.59166666666667,100.83333333333333,27.39166666666667,18.2875,488.6666666666667,189.43094877007093,30.645833333333332,76.41666666666667,5.808333333333333,0.025
Faridabad,2025-06-22,64.25,227.94583333333335,123.16666666666667,33.77916666666666,23.65416666666667,515.2916666666666,199.1823767619029,30.94583333333333,75.08333333333333,5.454166666666667,0.04583333333333334
Faridabad,2025-06-23,82.06666666666668,345.1625,123.08333333333333,26.066666666666666,20.53333333333333,564.0,291.4948220124855,31.04583333333333,75.66666666666667,6.145833333333333,0.008333333333333335
Faridabad,2025-06-24,71.85416666666667,249.28333333333333,133.58333333333334,25.43333333333333,22.620833333333334,482.7083333333333,241.19425557685815,31.25833333333333,74.75,5.075,0.0
Faridabad,2025-06-25,53.729166666666664,160.04166666666666,104.41666666666667,25.625,17.691666666666666,546.75,178.2123686084685,29.558333333333334,82.5,9.029166666666667,0.17083333333333334
Faridabad,2025-06-26,59.39166666666666,293.825,104.54166666666667,19.375,17.291666666666668,431.7083333333333,166.7768038361635,31.112499999999997,73.20833333333333,9.095833333333333,0.5416666666666666
Faridabad,2025-06-27,54.858333333333334,274.9166666666667,99.33333333333333,20.6125,16.9,362.625,182.85450255442154,31.404166666666665,70.16666666666667,8.1,0.08333333333333333
Faridabad,2025-06-28,38.49166666666667,102.875,101.75,24.020833333333332,14.875,375.9166666666667,139.50200633388368,31.441666666666666,70.125,4.979166666666667,0.7416666666666666
Faridabad,2025-06-29,39.25,67.34166666666667,72.41666666666667,29.691666666666666,19.09583333333333,416.1666666666667,89.65703165208441,30.00833333333333,76.54166666666667,5.479166666666667,0.6916666666666667
Faridabad,2025-06-30,43.7875,74.0,79.625,28.058333333333334,18.941666666666666,576.625,95.87468663682283,27.73333333333333,87.29166666666667,4.529166666666667,1.6541666666666668
Faridabad,2025-07-01,45.77916666666667,121.70833333333333,105.79166666666667,31.69583333333333,24.46666666666667,465.1666666666667,139.9596605033097,29.2375,80.04166666666667,5.558333333333333,0.02916666666666667
Faridabad,2025-07-02,42.829166666666666,117.7,94.41666666666667,29.4375,18.3875,492.0416666666667,129.93837460575108,30.012500000000003,80.20833333333333,6.695833333333333,0.0375
Faridabad,2025-07-03,38.108333333333334,70.4375,86.95833333333333,24.84166666666667,15.358333333333333,412.6666666666667,108.56874846722187,30.11666666666667,77.95833333333333,7.9625,0.05833333333333334
Faridabad,2025-07-04,40.358333333333334,69.1875,99.58333333333333,27.491666666666667,23.025,445.4583333333333,135.44179363870836,30.154166666666665,79.625,5.5,0.0041666666666666675
Faridabad,2025-07-05,46.020833333333336,69.80833333333332,111.625,29.22083333333333,21.21666666666667,451.5416666666667,153.76144156403603,30.60833333333333,77.66666666666667,4.5,0.09166666666666667
Faridabad,2025-07-06,67.55833333333332,123.94999999999999,137.5,32.57083333333333,28.041666666666668,492.5416666666667,210.60623876991903,30.658333333333335,78.16666666666667,5.495833333333333,0.07916666666666668
Faridabad,2025-07-07,66.76666666666667,186.3375,111.20833333333333,30.4625,23.8125,741.5,208.58268533693663,29.258333333333333,81.70833333333333,3.9000000000000004,0.7833333333333333
Faridabad,2025-07-08,60.479166666666664,158.27083333333334,70.41666666666667,44.6875,20.570833333333333,724.9583333333334,178.8301041508306,30.950000000000003,76.33333333333333,5.425,0.020833333333333332
Faridabad,2025-07-09,47.0,99.9875,95.5,38.5375,24.633333333333333,521.75,147.41990971526133,29.008333333333333,81.79166666666667,5.704166666666667,0.4416666666666667
Faridabad,2025-07-10,43.84583333333334,52.59583333333334,61.125,40.13333333333334,18.73333333333333,639.125,96.59814076170869,27.2875,86.95833333333333,3.6666666666666665,0.3083333333333333
Faridabad,2025-07-11,58.62083333333334,67.25,54.708333333333336,57.8125,24.78333333333333,839.75,138.59534654314635,28.504166666666666,82.91666666666667,2.6875,0.024999999999999998
Faridabad,2025-07-12,67.32916666666667,88.4625,101.16666666666667,50.44166666666666,34.604166666666664,667.9166666666666,211.81524270572373,29.179166666666667,82.16666666666667,3.3375,0.325
Faridabad,2025-07-13,59.75,64.20833333333333,76.375,44.625,27.4625,796.1666666666666,156.13969304363386,28.625,84.75,5.970833333333333,0.375
Faridabad,2025-07-14,24.32916666666667,28.975,104.83333333333333,13.666666666666666,11.3125,408.875,111.81840796019901,28.0125,85.41666666666667,14.1375,0.5625
Faridabad,2025-07-15,35.025,148.40833333333333,84.41666666666667,15.170833333333333,11.083333333333334,338.3333333333333,95.5483932455289,28.354166666666668,82.5,13.408333333333333,0.09166666666666667
Faridabad,2025-07-16,54.40833333333334,134.4125,90.20833333333333,24.175,13.816666666666666,395.9166666666667,138.10319091305794,28.791666666666668,83.0,7.891666666666667,0.19166666666666665
Faridabad,2025-07-17,49.704166666666666,112.75416666666668,86.20833333333333,30.32916666666667,20.6625,527.75,133.62666790728147,28.483333333333334,82.41666666666667,8.579166666666666,0.0625
Faridabad,2025-07-18,38.94166666666666,80.1,99.91666666666667,16.975,15.024999999999999,447.25,135.36114059622295,28.34166666666667,80.375,14.9875,0.17916666666666667
Faridabad,2025-07-19,49.59583333333334,287.37916666666666,75.25,22.229166666666668,13.683333333333334,377.2916666666667,174.57310675736193,29.129166666666666,76.45833333333333,11.275,0.0
Faridabad,2025-07-20,70.4375,424.4875,65.0,28.15,11.779166666666665,385.9583333333333,258.8080752311762,30.1,74.08333333333333,6.754166666666666,0.0
Faridabad,2025-07-21,62.95416666666666,104.5125,53.375,48.69166666666666,22.075,595.3333333333334,145.84008238992922,28.72083333333333,80.04166666666667,4.4125,0.037500000000000006
Faridabad,2025-07-22,77.59166666666667,89.44583333333333,87.95833333333333,50.59166666666666,29.666666666666668,737.5833333333334,206.86045663438406,29.716666666666665,78.08333333333333,4.316666666666667,0.05416666666666666
Faridabad,2025-07-23,60.75,177.75833333333335,73.83333333333333,31.270833333333332,17.958333333333332,437.7916666666667,162.46555176682654,29.504166666666666,81.45833333333333,5.941666666666667,0.11666666666666668
Faridabad,2025-07-24,76.82083333333333,298.8416666666667,83.79166666666667,35.49583333333334,21.141666666666666,506.375,266.200599639895,30.512500000000003,74.54166666666667,8.016666666666666,0.12916666666666665
Faridabad,2025-07-25,86.32916666666667,411.8,81.29166666666667,36.65833333333334,20.9,739.7083333333334,220.95811828983585,27.041666666666668,85.45833333333333,8.916666666666666,0.0
Gandhinagar,2025-04-25,20.375,32.86666666666667,94.04166666666667,14.470833333333333,11.454166666666666,271.7916666666667,103.81900125807742,32.34583333333334,30.5,11.041666666666666,0.0
Gandhinagar,2025-04-26,21.22083333333333,48.45,96.625,12.529166666666667,12.341666666666667,267.3333333333333,105.91853233830847,32.8,36.708333333333336,10.525,0.0
Gandhinagar,2025-04-27,22.67083333333333,56.7875,95.375,11.6125,11.3125,230.95833333333334,103.9294776119403,33.725,33.5,9.958333333333334,0.0
Gandhinagar,2025-04-28,21.5125,49.75833333333333,96.54166666666667,10.2625,9.6875,237.0,104.04415422885572,34.21666666666666,31.958333333333332,10.958333333333334,0.0
Gandhinagar,2025-04-29,17.475,35.391666666666666,92.5,9.275,8.6625,231.79166666666666,98.92786069651741,34.22083333333334,35.791666666666664,11.558333333333334,0.0
Gandhinagar,2025-04-30,10.029166666666667,17.195833333333333,93.54166666666667,6.233333333333333,6.283333333333333,209.70833333333334,97.68097014925374,34.75,28.916666666666668,13.416666666666666,0.0
Gandhinagar,2025-05-01,8.833333333333334,15.658333333333333,97.5,4.966666666666667,6.45,195.79166666666666,102.99253731343283,34.6875,27.916666666666668,13.970833333333333,0.0
Gandhinagar,2025-05-02,14.3375,25.95416666666667,96.04166666666667,9.5375,8.716666666666667,204.70833333333334,103.18594527363184,34.325,30.208333333333332,12.129166666666666,0.0
Gandhinagar,2025-05-03,15.337499999999999,33.30833333333334,92.625,7.354166666666667,9.549999999999999,201.16666666666666,99.27176616915423,32.72083333333334,41.833333333333336,10.8125,0.0
Gandhinagar,2025-05-04,20.3125,48.50833333333333,92.33333333333333,9.179166666666665,11.420833333333334,231.875,98.80099502487563,31.2125,49.916666666666664,8.554166666666665,0.0
Gandhinagar,2025-05-05,23.879166666666666,51.520833333333336,84.0,10.495833333333334,11.845833333333333,303.125,89.58706467661692,29.88333333333333,56.375,9.504166666666666,0.04583333333333334
Gandhinagar,2025-05-06,23.90416666666667,48.43333333333334,78.29166666666667,12.541666666666666,15.6125,334.9166666666667,82.62742537313433,26.491666666666667,70.0,9.575,0.15416666666666665
Gandhinagar,2025-05-07,23.0875,48.770833333333336,89.08333333333333,12.745833333333334,17.7,392.0416666666667,98.18103233830846,25.479166666666668,81.0,5.808333333333333,0.2375
Gandhinagar,2025-05-08,19.566666666666666,29.233333333333334,86.04166666666667,14.695833333333335,20.245833333333334,293.0416666666667,97.3623289800995,27.65833333333333,72.33333333333333,6.775,0.02916666666666667
Gandhinagar,2025-05-09,26.4625,40.025,99.25,14.5375,18.675,329.875,112.37566648411348,28.82916666666667,69.08333333333333,5.754166666666667,0.0
Gandhinagar,2025-05-10,36.35,54.079166666666666,122.0,13.258333333333335,19.820833333333333,326.875,151.00491634220495,30.01666666666667,61.875,7.15,0.0
Gandhinagar,2025-05-11,39.875,70.14583333333333,108.625,14.125,16.979166666666668,314.25,131.00884767145706,30.65,62.291666666666664,4.7875,0.020833333333333332
Gandhinagar,2025-05-12,37.8875,62.075,98.5,15.279166666666667,18.1,290.25,115.29799196985893,31.20416666666667,58.375,6.795833333333333,0.0
Gandhinagar,2025-05-13,29.52916666666667,46.358333333333334,90.95833333333333,12.7625,15.416666666666666,300.125,101.20340967575913,31.875,56.041666666666664,6.633333333333333,0.0
Gandhinagar,2025-05-14,23.37083333333333,38.516666666666666,94.625,12.208333333333334,15.379166666666665,253.41666666666666,102.84390547263682,32.68333333333334,49.083333333333336,7.133333333333333,0.0
Gandhinagar,2025-05-15,25.991666666666667,40.32083333333334,105.54166666666667,10.1375,16.5625,281.4583333333333,117.18116150019135,33.1,53.083333333333336,6.6875,0.0041666666666666675
Gandhinagar,2025-05-16,19.42083333333333,27.758333333333333,92.875,10.549999999999999,14.958333333333334,245.25,102.32773631840797,33.30416666666667,53.583333333333336,8.445833333333335,0.0
Gandhinagar,2025-05-17,16.254166666666666,21.445833333333333,89.79166666666667,9.016666666666666,14.866666666666665,223.16666666666666,97.79166666666667,33.7625,53.291666666666664,9.9875,0.0
Gandhinagar,2025-05-18,18.708333333333332,24.45,88.66666666666667,11.3125,15.287500000000001,209.45833333333334,96.86567164179105,34.295833333333334,50.25,8.120833333333334,0.0
Gandhinagar,2025-05-19,20.520833333333332,26.5375,92.04166666666667,11.070833333333335,14.458333333333334,218.45833333333334,100.6386815920398,33.7875,54.583333333333336,8.145833333333334,0.01666666666666667
Gandhinagar,2025-05-20,27.28333333333333,38.34166666666666,86.0,13.945833333333335,16.22083333333333,217.83333333333334,95.87465188425688,34.80416666666667,47.208333333333336,7.875,0.03333333333333334
Gandhinagar,2025-05-21,35.18333333333334,48.15,101.70833333333333,12.858333333333334,14.820833333333335,262.1666666666667,118.97222871055862,35.02916666666666,44.791666666666664,8.4625,0.008333333333333335
Gandhinagar,2025-05-22,49.17916666666667,62.05416666666667,128.45833333333334,13.4375,20.6875,228.125,163.76364299193685,34.74166666666667,48.5,7.954166666666667,0.0
Gandhinagar,2025-05-23,33.420833333333334,53.1,93.66666666666667,12.366666666666667,12.970833333333333,283.0833333333333,104.2100381712129,35.1125,41.166666666666664,8.825,0.0
Gandhinagar,2025-05-24,32.6,51.483333333333334,107.04166666666667,11.616666666666665,19.04583333333333,282.8333333333333,115.80856922285126,34.87083333333334,42.041666666666664,11.029166666666665,0.0
Gandhinagar,2025-05-25,30.137500000000003,56.145833333333336,100.29166666666667,11.020833333333334,16.59166666666667,234.29166666666666,107.49564676616914,34.75416666666666,47.375,7.954166666666667,0.0
Gandhinagar,2025-05-26,37.0875,80.3875,79.66666666666667,13.641666666666666,17.254166666666666,212.91666666666666,95.0947209969592,35.2125,51.208333333333336,10.3625,0.0041666666666666675
Gandhinagar,2025-05-27,34.2625,71.02916666666667,87.45833333333333,7.145833333333333,10.291666666666666,194.70833333333334,93.5306248927775,34.949999999999996,56.458333333333336,14.654166666666667,0.0
Gandhinagar,2025-05-28,30.44583333333333,61.349999999999994,76.54166666666667,8.183333333333334,9.975,188.79166666666666,81.2148117172757,32.88333333333333,61.208333333333336,13.083333333333334,0.2708333333333333
Gandhinagar,2025-05-29,38.487500000000004,79.14583333333333,85.95833333333333,12.408333333333333,17.175,217.04166666666666,102.4783160347687,32.125,64.16666666666667,11.666666666666666,0.3791666666666667
Gandhinagar,2025-05-30,26.8875,64.3,82.54166666666667,9.483333333333334,13.425,189.125,88.03955223880597,32.55,63.041666666666664,14.566666666666666,0.0
Gandhinagar,2025-05-31,23.325,53.391666666666666,80.375,6.3125,8.570833333333333,173.16666666666666,82.60385572139303,32.4125,57.541666666666664,16.7375,0.0
Gandhinagar,2025-06-01,26.3,65.35416666666667,79.33333333333333,6.4624999999999995,8.616666666666665,160.29166666666666,81.78768656716417,32.375,55.083333333333336,15.795833333333333,0.008333333333333335
Gandhinagar,2025-06-02,26.525,76.62083333333332,77.5,7.091666666666667,8.741666666666665,163.08333333333334,83.70809835052924,32.1,55.916666666666664,12.275,0.10833333333333332
Gandhinagar,2025-06-03,25.6375,69.94166666666668,75.20833333333333,7.2,9.85,161.41666666666666,78.00494549066747,32.36666666666667,54.666666666666664,14.370833333333334,0.0041666666666666675
Gandhinagar,2025-06-04,29.133333333333333,61.82083333333333,85.625,10.05,12.654166666666667,191.16666666666666,90.93575870646767,32.65416666666666,49.958333333333336,10.458333333333334,0.0
Gandhinagar,2025-06-05,43.18333333333334,99.05,87.08333333333333,15.116666666666665,17.991666666666667,207.91666666666666,113.36790565513097,32.87916666666666,54.833333333333336,6.6375,0.0
Gandhinagar,2025-06-06,34.46666666666666,70.1875,80.41666666666667,15.041666666666666,12.583333333333334,201.54166666666666,98.38381583462001,34.075,46.958333333333336,10.116666666666665,0.0
Gandhinagar,2025-06-07,27.691666666666666,53.104166666666664,78.70833333333333,12.870833333333334,9.695833333333335,171.16666666666666,87.53520901240923,34.24166666666667,44.666666666666664,12.9125,0.0
Gandhinagar,2025-06-08,20.775,36.94583333333333,82.625,8.533333333333333,7.983333333333333,160.375,85.64987562189054,34.17916666666667,47.666666666666664,13.920833333333334,0.0
Gandhinagar,2025-06-09,16.9625,27.929166666666667,80.29166666666667,5.6125,6.558333333333333,143.20833333333334,81.8837064676617,34.458333333333336,46.458333333333336,16.7125,0.0
Gandhinagar,2025-06-10,13.925,22.65833333333333,79.70833333333333,5.954166666666667,6.895833333333333,150.08333333333334,81.81778606965173,34.2875,47.041666666666664,15.679166666666665,0.0
Gandhinagar,2025-06-11,13.9625,21.004166666666666,80.25,6.041666666666667,6.891666666666667,156.0,82.89676616915423,34.541666666666664,44.291666666666664,15.125,0.0
Gandhinagar,2025-06-12,18.3,36.00416666666666,80.29166666666667,6.620833333333333,6.983333333333333,167.20833333333334,82.7792288557214,35.275,43.208333333333336,15.037500000000001,0.0
Gandhinagar,2025-06-13,18.004166666666666,36.958333333333336,75.04166666666667,8.758333333333335,8.716666666666667,215.66666666666666,76.81281094527363,34.90416666666666,50.041666666666664,12.341666666666667,0.0
Gandhinagar,2025-06-14,24.725,42.666666666666664,82.79166666666667,11.341666666666667,12.483333333333334,311.5,87.48426616915422,32.75416666666666,60.875,7.5,0.45416666666666666
Gandhinagar,2025-06-15,31.754166666666666,38.825,107.91666666666667,10.991666666666665,16.916666666666668,253.0,120.12795719677474,33.025,58.0,5.533333333333333,0.0
Gandhinagar,2025-06-16,30.166666666666668,35.40833333333334,93.54166666666667,9.8,11.2125,348.0416666666667,100.39696131411905,30.691666666666666,71.91666666666667,8.470833333333333,0.9458333333333334
Gandhinagar,2025-06-17,14.395833333333334,16.42083333333333,69.625,10.191666666666666,13.141666666666666,310.2916666666667,70.48072139303483,27.995833333333334,82.33333333333333,11.579166666666666,0.35833333333333334
Gandhinagar,2025-06-18,23.308333333333334,52.37916666666666,80.70833333333333,8.675,10.104166666666666,214.70833333333334,82.65858208955224,29.258333333333333,80.375,11.483333333333334,0.7458333333333333
Gandhinagar,2025-06-19,21.0625,43.458333333333336,69.75,8.1125,7.820833333333334,161.25,69.84950248756219,30.958333333333332,67.58333333333333,15.774999999999999,0.0041666666666666675
Gandhinagar,2025-06-20,20.675,43.17916666666667,64.5,7.779166666666668,9.25,192.08333333333334,65.4740671641791,30.316666666666666,68.75,13.4875,0.02916666666666667
Gandhinagar,2025-06-21,23.6375,44.675,58.416666666666664,11.629166666666666,9.633333333333335,207.20833333333334,59.94305555555555,28.17083333333333,83.0,10.7625,0.7291666666666666
Gandhinagar,2025-06-22,18.666666666666668,34.2,57.5,12.658333333333333,14.1625,199.875,58.302777777777784,29.425,75.95833333333333,12.120833333333334,0.2708333333333333
Gandhinagar,2025-06-23,17.758333333333333,32.30416666666667,66.91666666666667,11.266666666666666,11.216666666666667,259.6666666666667,67.31467661691542,27.979166666666668,85.91666666666667,9.6875,0.22916666666666666
Gandhinagar,2025-06-24,21.7625,43.137499999999996,68.0,10.675,10.433333333333334,206.625,68.13329187396351,28.895833333333332,81.95833333333333,12.0875,0.17083333333333334
